trip_id,driver_id,date,iso_week,day_of_week,stop_sequence,location_id,location_code,location_name,latitude,longitude,visit_time,visit_duration_min,distance_from_prev_km,travel_duration_from_prev_min,traffic_category,region,store_density,priority,daily_stop_count,route_total_distance_km,route_total_travel_min,route_efficiency_score
D01-2026-05-05,D01,2026-05-05,2026-W19,1,6,L072,BT,Store BT,22.993584,72.64662,11:09,22,1.97,6.63,high,industrial,0.613,2,9,45.999,149.36,0.73
D01-2026-05-05,D01,2026-05-05,2026-W19,1,7,L057,BE,Store BE,22.986917,72.572572,11:59,42,11.031,28.82,medium,south,0.3,3,9,45.999,149.36,0.73
D01-2026-05-05,D01,2026-05-05,2026-W19,1,8,L061,BI,Store BI,23.055123,72.560227,13:20,8,10.541,38.89,severe,central,0.834,5,9,45.999,149.36,0.73
D01-2026-05-05,D01,2026-05-05,2026-W19,1,9,L026,Z,Store Z,23.070122,72.61473,13:47,37,7.954,18.58,medium,north,0.282,5,9,45.999,149.36,0.73
D02-2026-05-05,D02,2026-05-05,2026-W19,1,1,L032,AF,Store AF,23.079458,72.579805,08:17,20,0.682,2.03,medium,north,0.53,2,7,34.251,95.37,0.782
D02-2026-05-05,D02,2026-05-05,2026-W19,1,2,L062,BJ,Store BJ,23.060955,72.574762,08:44,16,2.755,7.47,medium,north,0.616,1,7,34.251,95.37,0.782
D02-2026-05-05,D02,2026-05-05,2026-W19,1,3,L019,S,Store S,23.033345,72.570383,09:17,31,4.431,16.99,severe,central,0.687,3,7,34.251,95.37,0.782
D02-2026-05-05,D02,2026-05-05,2026-W19,1,4,L043,AQ,Store AQ,22.994149,72.567495,10:08,21,6.001,19.78,severe,central,0.416,2,7,34.251,95.37,0.782
D02-2026-05-05,D02,2026-05-05,2026-W19,1,5,L036,AJ,Store AJ,23.001281,72.609571,10:45,25,5.237,16.08,high,industrial,0.182,1,7,34.251,95.37,0.782
D02-2026-05-05,D02,2026-05-05,2026-W19,1,6,L066,BN,Store BN,23.003476,72.609487,11:12,34,0.316,2.24,high,industrial,0.152,2,7,34.251,95.37,0.782
D02-2026-05-05,D02,2026-05-05,2026-W19,1,7,L053,BA,Store BA,23.044315,72.507837,12:17,31,14.828,30.78,low,west,0.448,2,7,34.251,95.37,0.782
D03-2026-05-05,D03,2026-05-05,2026-W19,1,1,L057,BE,Store BE,22.986917,72.572572,08:40,36,3.597,10.48,medium,south,0.3,3,9,31.516,99.61,0.733
D03-2026-05-05,D03,2026-05-05,2026-W19,1,2,L025,Y,Store Y,23.017413,72.567243,09:32,14,4.145,16.38,severe,central,0.611,4,9,31.516,99.61,0.733
D03-2026-05-05,D03,2026-05-05,2026-W19,1,3,L027,AA,Store AA,23.001022,72.605958,10:04,33,5.97,17.25,medium,south,0.585,3,9,31.516,99.61,0.733
D03-2026-05-05,D03,2026-05-05,2026-W19,1,4,L024,X,Store X,22.991964,72.617173,10:45,37,2.076,7.95,high,industrial,0.592,3,9,31.516,99.61,0.733
D03-2026-05-05,D03,2026-05-05,2026-W19,1,5,L048,AV,Store AV,22.993243,72.626763,11:26,19,1.284,4.14,high,industrial,0.151,4,9,31.516,99.61,0.733
D03-2026-05-05,D03,2026-05-05,2026-W19,1,6,L060,BH,Store BH,22.987802,72.63076,11:48,29,1.02,2.9,high,industrial,0.229,5,9,31.516,99.61,0.733
D03-2026-05-05,D03,2026-05-05,2026-W19,1,7,L012,L,Store L,22.986719,72.630134,12:19,16,0.163,2.28,high,industrial,0.377,3,9,31.516,99.61,0.733
D03-2026-05-05,D03,2026-05-05,2026-W19,1,8,L010,J,Store J,23.007342,72.633356,12:45,30,3.023,9.73,high,east,0.567,2,9,31.516,99.61,0.733
D03-2026-05-05,D03,2026-05-05,2026-W19,1,9,L056,BD,Store BD,23.075197,72.593745,13:43,20,10.238,28.5,medium,north,0.508,2,9,31.516,99.61,0.733
D04-2026-05-05,D04,2026-05-05,2026-W19,1,1,L064,BL,Store BL,23.039547,72.653069,08:49,25,1.431,4.26,high,east,0.556,3,7,40.903,99.38,0.841
D04-2026-05-05,D04,2026-05-05,2026-W19,1,2,L048,AV,Store AV,22.993243,72.626763,09:37,16,7.752,23.35,high,industrial,0.151,4,7,40.903,99.38,0.841
D04-2026-05-05,D04,2026-05-05,2026-W19,1,3,L027,AA,Store AA,23.001022,72.605958,10:00,32,2.757,6.82,medium,south,0.585,3,7,40.903,99.38,0.841
D04-2026-05-05,D04,2026-05-05,2026-W19,1,4,L057,BE,Store BE,22.986917,72.572572,10:45,34,5.128,13.0,medium,south,0.3,3,7,40.903,99.38,0.841
D04-2026-05-05,D04,2026-05-05,2026-W19,1,5,L051,AY,Store AY,22.967069,72.591557,11:28,27,3.922,9.52,medium,south,0.307,1,7,40.903,99.38,0.841
D04-2026-05-05,D04,2026-05-05,2026-W19,1,6,L020,T,Store T,23.062919,72.557646,12:26,14,14.636,30.38,medium,north,0.35,2,7,40.903,99.38,0.841
D04-2026-05-05,D04,2026-05-05,2026-W19,1,7,L038,AL,Store AL,23.080646,72.588651,12:52,15,5.276,12.06,medium,north,0.315,5,7,40.903,99.38,0.841
D05-2026-05-05,D05,2026-05-05,2026-W19,1,1,L041,AO,Store AO,23.049607,72.513774,08:21,34,2.418,6.01,low,west,0.362,4,8,41.484,113.83,0.869
D05-2026-05-05,D05,2026-05-05,2026-W19,1,2,L025,Y,Store Y,23.017413,72.567243,09:22,16,8.096,27.68,severe,central,0.611,4,8,41.484,113.83,0.869
D05-2026-05-05,D05,2026-05-05,2026-W19,1,3,L067,BO,Store BO,23.021466,72.579505,09:44,22,1.612,5.9,severe,central,0.615,4,8,41.484,113.83,0.869
D05-2026-05-05,D05,2026-05-05,2026-W19,1,4,L007,G,Store G,23.018842,72.584676,10:09,24,0.775,2.73,severe,central,0.406,1,8,41.484,113.83,0.869
D05-2026-05-05,D05,2026-05-05,2026-W19,1,5,L018,R,Store R,23.020022,72.610523,10:45,14,3.716,11.83,high,industrial,0.348,4,8,41.484,113.83,0.869
D05-2026-05-05,D05,2026-05-05,2026-W19,1,6,L066,BN,Store BN,23.003476,72.609487,11:05,30,2.332,5.94,high,industrial,0.152,2,8,41.484,113.83,0.869
D05-2026-05-05,D05,2026-05-05,2026-W19,1,7,L070,BR,Store BR,23.033811,72.669165,11:56,25,8.648,21.11,high,east,0.91,1,8,41.484,113.83,0.869
D05-2026-05-05,D05,2026-05-05,2026-W19,1,8,L068,BP,Store BP,23.079328,72.590398,12:53,30,13.887,32.63,medium,north,0.592,2,8,41.484,113.83,0.869
D06-2026-05-05,D06,2026-05-05,2026-W19,1,1,L009,I,Store I,22.994965,72.615016,08:02,43,0.841,2.33,medium,south,0.189,3,7,30.013,81.54,0.892
D06-2026-05-05,D06,2026-05-05,2026-W19,1,2,L048,AV,Store AV,22.993243,72.626763,08:50,16,1.453,5.04,high,industrial,0.151,4,7,30.013,81.54,0.892
D06-2026-05-05,D06,2026-05-05,2026-W19,1,3,L072,BT,Store BT,22.993584,72.64662,09:14,16,2.469,7.73,high,industrial,0.613,2,7,30.013,81.54,0.892
D06-2026-05-05,D06,2026-05-05,2026-W19,1,4,L006,F,Store F,22.974202,72.628706,09:43,21,3.876,13.69,high,industrial,0.32,2,7,30.013,81.54,0.892
D06-2026-05-05,D06,2026-05-05,2026-W19,1,5,L063,BK,Store BK,23.003341,72.589143,10:20,20,6.146,16.1,medium,south,0.521,2,7,30.013,81.54,0.892
D06-2026-05-05,D06,2026-05-05,2026-W19,1,6,L025,Y,Store Y,23.017413,72.567243,10:56,15,3.865,15.35,severe,central,0.611,4,7,30.013,81.54,0.892
D06-2026-05-05,D06,2026-05-05,2026-W19,1,7,L017,Q,Store Q,23.050603,72.495376,11:32,30,11.362,21.31,low,west,0.255,5,7,30.013,81.54,0.892
D07-2026-05-05,D07,2026-05-05,2026-W19,1,1,L031,AE,Store AE,23.033569,72.600459,08:32,33,4.252,17.3,severe,central,0.918,1,6,52.263,159.32,0.849
D07-2026-05-05,D07,2026-05-05,2026-W19,1,2,L002,B,Store B,23.054435,72.582907,09:16,30,3.601,11.56,medium,north,0.596,1,6,52.263,159.32,0.849
D07-2026-05-05,D07,2026-05-05,2026-W19,1,3,L044,AR,Store AR,23.077308,72.577708,09:58,17,3.483,12.04,medium,north,0.242,4,6,52.263,159.32,0.849
D07-2026-05-05,D07,2026-05-05,2026-W19,1,4,L053,BA,Store BA,23.044315,72.507837,10:49,16,10.471,34.03,low,west,0.448,2,6,52.263,159.32,0.849
D07-2026-05-05,D07,2026-05-05,2026-W19,1,5,L023,W,Store W,23.063614,72.474335,11:19,11,5.617,13.65,low,west,0.415,5,6,52.263,159.32,0.849
D07-2026-05-05,D07,2026-05-05,2026-W19,1,6,L010,J,Store J,23.007342,72.633356,12:41,39,24.839,70.75,high,east,0.567,2,6,52.263,159.32,0.849
D08-2026-05-05,D08,2026-05-05,2026-W19,1,1,L038,AL,Store AL,23.080646,72.588651,08:16,23,0.513,1.92,medium,north,0.315,5,5,26.762,74.49,0.773
D08-2026-05-05,D08,2026-05-05,2026-W19,1,2,L061,BI,Store BI,23.055123,72.560227,09:00,10,5.899,20.75,severe,central,0.834,5,5,26.762,74.49,0.773
D08-2026-05-05,D08,2026-05-05,2026-W19,1,3,L015,O,Store O,23.004357,72.587923,09:31,29,8.197,20.69,medium,south,0.494,2,5,26.762,74.49,0.773
D08-2026-05-05,D08,2026-05-05,2026-W19,1,4,L066,BN,Store BN,23.003476,72.609487,10:08,37,3.084,8.57,high,industrial,0.152,2,5,26.762,74.49,0.773
D08-2026-05-05,D08,2026-05-05,2026-W19,1,5,L033,AG,Store AG,22.943913,72.574113,11:08,31,9.068,22.56,medium,south,0.233,5,5,26.762,74.49,0.773
D09-2026-05-05,D09,2026-05-05,2026-W19,1,1,L063,BK,Store BK,23.003341,72.589143,08:10,14,4.979,10.53,medium,south,0.521,2,6,39.734,92.74,0.826
D09-2026-05-05,D09,2026-05-05,2026-W19,1,2,L040,AN,Store AN,23.034803,72.627306,08:44,13,6.985,19.55,high,east,0.834,2,6,39.734,92.74,0.826
D09-2026-05-05,D09,2026-05-05,2026-W19,1,3,L070,BR,Store BR,23.033811,72.669165,09:13,25,5.804,16.46,high,east,0.91,1,6,39.734,92.74,0.826
D09-2026-05-05,D09,2026-05-05,2026-W19,1,4,L002,B,Store B,23.054435,72.582907,10:03,31,11.64,24.53,medium,north,0.596,1,6,39.734,92.74,0.826
D09-2026-05-05,D09,2026-05-05,2026-W19,1,5,L020,T,Store T,23.062919,72.557646,10:43,15,3.902,9.46,medium,north,0.35,2,6,39.734,92.74,0.826
D09-2026-05-05,D09,2026-05-05,2026-W19,1,6,L029,AC,Store AC,23.030634,72.53114,11:10,21,6.424,12.21,low,west,0.609,5,6,39.734,92.74,0.826
D10-2026-05-05,D10,2026-05-05,2026-W19,1,1,L070,BR,Store BR,23.033811,72.669165,08:50,13,1.878,5.69,high,east,0.91,1,6,34.738,94.78,0.937
D10-2026-05-05,D10,2026-05-05,2026-W19,1,2,L016,P,Store P,23.054636,72.642587,09:18,38,4.645,14.59,high,east,0.384,1,6,34.738,94.78,0.937
D10-2026-05-05,D10,2026-05-05,2026-W19,1,3,L068,BP,Store BP,23.079328,72.590398,10:15,28,8.055,19.04,medium,north,0.592,2,6,34.738,94.78,0.937
D10-2026-05-05,D10,2026-05-05,2026-W19,1,4,L001,A,Store A,23.019581,72.568967,11:16,16,9.478,33.39,severe,central,0.515,2,6,34.738,94.78,0.937
D10-2026-05-05,D10,2026-05-05,2026-W19,1,5,L055,BC,Store BC,23.01131,72.55939,11:38,23,1.932,6.27,severe,central,0.7,5,6,34.738,94.78,0.937
D10-2026-05-05,D10,2026-05-05,2026-W19,1,6,L059,BG,Store BG,23.044363,72.508799,12:17,8,8.75,15.8,low,west,0.283,3,6,34.738,94.78,0.937
D11-2026-05-05,D11,2026-05-05,2026-W19,1,1,L053,BA,Store BA,23.044315,72.507837,08:33,25,1.272,3.4,low,west,0.448,2,8,42.357,114.21,0.931
D11-2026-05-05,D11,2026-05-05,2026-W19,1,2,L041,AO,Store AO,23.049607,72.513774,09:00,34,1.173,2.57,low,west,0.362,4,8,42.357,114.21,0.931
D11-2026-05-05,D11,2026-05-05,2026-W19,1,3,L065,BM,Store BM,23.042302,72.468112,09:48,26,5.776,13.16,low,west,0.573,1,8,42.357,114.21,0.931
D11-2026-05-05,D11,2026-05-05,2026-W19,1,4,L025,Y,Store Y,23.017413,72.567243,11:03,12,13.935,49.68,severe,central,0.611,4,8,42.357,114.21,0.931
D11-2026-05-05,D11,2026-05-05,2026-W19,1,5,L039,AM,Store AM,22.990237,72.588702,11:27,25,5.196,11.89,medium,south,0.42,5,8,42.357,114.21,0.931
D11-2026-05-05,D11,2026-05-05,2026-W19,1,6,L069,BQ,Store BQ,22.975325,72.606437,11:59,11,3.069,7.24,medium,south,0.426,4,8,42.357,114.21,0.931
D11-2026-05-05,D11,2026-05-05,2026-W19,1,7,L042,AP,Store AP,23.005982,72.642539,12:26,32,7.189,15.9,high,industrial,0.473,1,8,42.357,114.21,0.931
D11-2026-05-05,D11,2026-05-05,2026-W19,1,8,L064,BL,Store BL,23.039547,72.653069,13:09,26,4.747,10.37,high,east,0.556,3,8,42.357,114.21,0.931
D12-2026-05-05,D12,2026-05-05,2026-W19,1,1,L036,AJ,Store AJ,23.001281,72.609571,08:04,23,1.412,4.06,high,industrial,0.182,1,5,17.295,44.34,0.769
D12-2026-05-05,D12,2026-05-05,2026-W19,1,2,L063,BK,Store BK,23.003341,72.589143,08:34,20,2.946,7.04,medium,south,0.521,2,5,17.295,44.34,0.769
D12-2026-05-05,D12,2026-05-05,2026-W19,1,3,L067,BO,Store BO,23.021466,72.579505,09:03,28,2.786,9.37,severe,central,0.615,4,5,17.295,44.34,0.769
D12-2026-05-05,D12,2026-05-05,2026-W19,1,4,L034,AH,Store AH,23.034541,72.646341,09:51,32,8.512,19.68,high,east,0.674,2,5,17.295,44.34,0.769
D12-2026-05-05,D12,2026-05-05,2026-W19,1,5,L058,BF,Store BF,23.028704,72.658033,10:27,12,1.639,4.18,high,east,0.723,5,5,17.295,44.34,0.769
D01-2026-05-06,D01,2026-05-06,2026-W19,2,1,L067,BO,Store BO,23.021466,72.579505,08:49,31,1.044,4.82,severe,central,0.615,4,8,38.656,115.79,0.841
D01-2026-05-06,D01,2026-05-06,2026-W19,2,2,L031,AE,Store AE,23.033569,72.600459,09:36,39,3.479,15.49,severe,central,0.918,1,8,38.656,115.79,0.841
D01-2026-05-06,D01,2026-05-06,2026-W19,2,3,L028,AB,Store AB,23.012768,72.640552,10:38,27,5.757,23.03,high,east,0.442,2,8,38.656,115.79,0.841
D01-2026-05-06,D01,2026-05-06,2026-W19,2,4,L072,BT,Store BT,22.993584,72.64662,11:15,11,3.085,10.32,high,industrial,0.613,2,8,38.656,115.79,0.841
D01-2026-05-06,D01,2026-05-06,2026-W19,2,5,L048,AV,Store AV,22.993243,72.626763,11:35,23,2.879,9.14,high,industrial,0.151,4,8,38.656,115.79,0.841
D01-2026-05-06,D01,2026-05-06,2026-W19,2,6,L024,X,Store X,22.991964,72.617173,12:02,35,1.247,3.81,high,industrial,0.592,3,8,38.656,115.79,0.841
D01-2026-05-06,D01,2026-05-06,2026-W19,2,7,L029,AC,Store AC,23.030634,72.53114,13:03,28,12.044,25.87,low,west,0.609,5,8,38.656,115.79,0.841
D01-2026-05-06,D01,2026-05-06,2026-W19,2,8,L044,AR,Store AR,23.077308,72.577708,13:54,18,9.12,23.31,medium,north,0.242,4,8,38.656,115.79,0.841
D02-2026-05-06,D02,2026-05-06,2026-W19,2,1,L014,N,Store N,23.06393,72.571711,08:07,20,2.969,7.93,medium,north,0.272,4,7,53.703,133.66,0.872
D02-2026-05-06,D02,2026-05-06,2026-W19,2,2,L029,AC,Store AC,23.030634,72.53114,08:47,19,7.289,19.94,low,west,0.609,5,7,53.703,133.66,0.872
D02-2026-05-06,D02,2026-05-06,2026-W19,2,3,L057,BE,Store BE,22.986917,72.572572,09:33,38,9.14,26.42,medium,south,0.3,3,7,53.703,133.66,0.872
D02-2026-05-06,D02,2026-05-06,2026-W19,2,4,L051,AY,Store AY,22.967069,72.591557,10:21,30,4.089,10.41,medium,south,0.307,1,7,53.703,133.66,0.872
D02-2026-05-06,D02,2026-05-06,2026-W19,2,5,L009,I,Store I,22.994965,72.615016,11:09,36,5.551,17.35,medium,south,0.189,3,7,53.703,133.66,0.872
D02-2026-05-06,D02,2026-05-06,2026-W19,2,6,L048,AV,Store AV,22.993243,72.626763,11:49,13,1.669,4.77,high,industrial,0.151,4,7,53.703,133.66,0.872
D02-2026-05-06,D02,2026-05-06,2026-W19,2,7,L023,W,Store W,23.063614,72.474335,12:49,14,22.996,46.84,low,west,0.415,5,7,53.703,133.66,0.872
D03-2026-05-06,D03,2026-05-06,2026-W19,2,1,L039,AM,Store AM,22.990237,72.588702,08:40,35,2.906,10.27,medium,south,0.42,5,6,41.981,124.79,0.905
D03-2026-05-06,D03,2026-05-06,2026-W19,2,2,L015,O,Store O,23.004357,72.587923,09:22,30,2.216,7.69,medium,south,0.494,2,6,41.981,124.79,0.905
D03-2026-05-06,D03,2026-05-06,2026-W19,2,3,L057,BE,Store BE,22.986917,72.572572,10:02,31,3.046,9.46,medium,south,0.3,3,6,41.981,124.79,0.905
D03-2026-05-06,D03,2026-05-06,2026-W19,2,4,L028,AB,Store AB,23.012768,72.640552,11:11,19,10.711,37.69,high,east,0.442,2,6,41.981,124.79,0.905
D03-2026-05-06,D03,2026-05-06,2026-W19,2,5,L005,E,Store E,23.061481,72.504036,12:20,33,19.336,50.08,low,west,0.555,1,6,41.981,124.79,0.905
D03-2026-05-06,D03,2026-05-06,2026-W19,2,6,L023,W,Store W,23.063614,72.474335,13:02,9,3.766,9.59,low,west,0.415,5,6,41.981,124.79,0.905
D04-2026-05-06,D04,2026-05-06,2026-W19,2,1,L052,AZ,Store AZ,23.034712,72.622924,08:29,28,4.642,14.56,high,east,0.669,1,7,65.874,160.56,0.843
D04-2026-05-06,D04,2026-05-06,2026-W19,2,2,L026,Z,Store Z,23.070122,72.61473,09:10,38,4.902,13.33,medium,north,0.282,5,7,65.874,160.56,0.843
D04-2026-05-06,D04,2026-05-06,2026-W19,2,3,L027,AA,Store AA,23.001022,72.605958,10:19,37,10.418,30.55,medium,south,0.585,3,7,65.874,160.56,0.843
D04-2026-05-06,D04,2026-05-06,2026-W19,2,4,L006,F,Store F,22.974202,72.628706,11:09,26,4.575,12.75,high,industrial,0.32,2,7,65.874,160.56,0.843
D04-2026-05-06,D04,2026-05-06,2026-W19,2,5,L046,AT,Store AT,23.040931,72.688225,12:09,32,13.665,34.44,high,east,0.852,1,7,65.874,160.56,0.843
D04-2026-05-06,D04,2026-05-06,2026-W19,2,6,L059,BG,Store BG,23.044363,72.508799,13:34,13,26.441,52.52,low,west,0.283,3,7,65.874,160.56,0.843
D04-2026-05-06,D04,2026-05-06,2026-W19,2,7,L071,BS,Store BS,23.050641,72.502727,13:49,27,1.231,2.42,low,west,0.201,5,7,65.874,160.56,0.843
D05-2026-05-06,D05,2026-05-06,2026-W19,2,1,L047,AU,Store AU,23.033228,72.504836,08:47,27,1.241,2.44,low,west,0.393,2,6,32.508,80.89,0.944
D05-2026-05-06,D05,2026-05-06,2026-W19,2,2,L023,W,Store W,23.063614,72.474335,09:27,8,6.214,13.2,low,west,0.415,5,6,32.508,80.89,0.944
D05-2026-05-06,D05,2026-05-06,2026-W19,2,3,L014,N,Store N,23.06393,72.571711,10:03,16,12.564,27.98,medium,north,0.272,4,6,32.508,80.89,0.944
D05-2026-05-06,D05,2026-05-06,2026-W19,2,4,L062,BJ,Store BJ,23.060955,72.574762,10:21,19,0.553,2.11,medium,north,0.616,1,6,32.508,80.89,0.944
D05-2026-05-06,D05,2026-05-06,2026-W19,2,5,L025,Y,Store Y,23.017413,72.567243,11:03,17,6.344,22.78,severe,central,0.611,4,6,32.508,80.89,0.944
D05-2026-05-06,D05,2026-05-06,2026-W19,2,6,L036,AJ,Store AJ,23.001281,72.609571,11:32,31,5.591,12.38,high,industrial,0.182,1,6,32.508,80.89,0.944
D06-2026-05-06,D06,2026-05-06,2026-W19,2,1,L018,R,Store R,23.020022,72.610523,08:40,15,3.629,10.94,high,industrial,0.348,4,5,28.608,89.18,0.958
D06-2026-05-06,D06,2026-05-06,2026-W19,2,2,L049,AW,Store AW,23.009972,72.596579,09:04,31,2.446,9.0,severe,central,0.521,5,5,28.608,89.18,0.958
D06-2026-05-06,D06,2026-05-06,2026-W19,2,3,L055,BC,Store BC,23.01131,72.55939,09:54,22,5.233,18.7,severe,central,0.7,5,5,28.608,89.18,0.958
D06-2026-05-06,D06,2026-05-06,2026-W19,2,4,L029,AC,Store AC,23.030634,72.53114,10:30,19,5.139,14.0,low,west,0.609,5,5,28.608,89.18,0.958
D06-2026-05-06,D06,2026-05-06,2026-W19,2,5,L069,BQ,Store BQ,22.975325,72.606437,11:26,14,12.161,36.55,medium,south,0.426,4,5,28.608,89.18,0.958
D07-2026-05-06,D07,2026-05-06,2026-W19,2,1,L067,BO,Store BO,23.021466,72.579505,08:04,29,1.1,4.54,severe,central,0.615,4,6,40.051,128.61,0.929
D07-2026-05-06,D07,2026-05-06,2026-W19,2,2,L063,BK,Store BK,23.003341,72.589143,08:41,17,2.682,7.67,medium,south,0.521,2,6,40.051,128.61,0.929
D07-2026-05-06,D07,2026-05-06,2026-W19,2,3,L037,AK,Store AK,23.015245,72.550811,09:17,14,4.979,19.24,severe,central,0.354,1,6,40.051,128.61,0.929
D07-2026-05-06,D07,2026-05-06,2026-W19,2,4,L047,AU,Store AU,23.033228,72.504836,09:55,24,7.201,23.59,low,west,0.393,2,6,40.051,128.61,0.929
D07-2026-05-06,D07,2026-05-06,2026-W19,2,5,L041,AO,Store AO,23.049607,72.513774,10:28,35,2.949,9.38,low,west,0.362,4,6,40.051,128.61,0.929
D07-2026-05-06,D07,2026-05-06,2026-W19,2,6,L004,D,Store D,23.031554,72.664233,12:07,24,21.141,64.18,high,east,0.74,5,6,40.051,128.61,0.929
D08-2026-05-06,D08,2026-05-06,2026-W19,2,1,L032,AF,Store AF,23.079458,72.579805,08:17,13,0.667,2.21,medium,north,0.53,2,7,31.608,86.42,0.96
D08-2026-05-06,D08,2026-05-06,2026-W19,2,2,L068,BP,Store BP,23.079328,72.590398,08:34,28,1.469,4.36,medium,north,0.592,2,7,31.608,86.42,0.96
D08-2026-05-06,D08,2026-05-06,2026-W19,2,3,L062,BJ,Store BJ,23.060955,72.574762,09:12,13,3.404,9.66,medium,north,0.616,1,7,31.608,86.42,0.96
D08-2026-05-06,D08,2026-05-06,2026-W19,2,4,L026,Z,Store Z,23.070122,72.61473,09:40,36,5.433,15.44,medium,north,0.282,5,7,31.608,86.42,0.96
D08-2026-05-06,D08,2026-05-06,2026-W19,2,5,L039,AM,Store AM,22.990237,72.588702,10:49,30,11.733,33.24,medium,south,0.42,5,7,31.608,86.42,0.96
D08-2026-05-06,D08,2026-05-06,2026-W19,2,6,L043,AQ,Store AQ,22.994149,72.567495,11:27,20,2.915,8.08,severe,central,0.416,2,7,31.608,86.42,0.96
D08-2026-05-06,D08,2026-05-06,2026-W19,2,7,L069,BQ,Store BQ,22.975325,72.606437,12:01,11,5.987,13.44,medium,south,0.426,4,7,31.608,86.42,0.96
D09-2026-05-06,D09,2026-05-06,2026-W19,2,1,L009,I,Store I,22.994965,72.615016,08:42,37,5.015,12.95,medium,south,0.189,3,9,69.188,152.34,0.94
D09-2026-05-06,D09,2026-05-06,2026-W19,2,2,L001,A,Store A,23.019581,72.568967,09:40,14,7.402,20.66,severe,central,0.515,2,9,69.188,152.34,0.94
D09-2026-05-06,D09,2026-05-06,2026-W19,2,3,L055,BC,Store BC,23.01131,72.55939,10:01,23,1.943,6.55,severe,central,0.7,5,9,69.188,152.34,0.94
D09-2026-05-06,D09,2026-05-06,2026-W19,2,4,L041,AO,Store AO,23.049607,72.513774,10:42,39,8.646,18.43,low,west,0.362,4,9,69.188,152.34,0.94
D09-2026-05-06,D09,2026-05-06,2026-W19,2,5,L017,Q,Store Q,23.050603,72.495376,11:25,28,2.551,3.83,low,west,0.255,5,9,69.188,152.34,0.94
D09-2026-05-06,D09,2026-05-06,2026-W19,2,6,L023,W,Store W,23.063614,72.474335,11:59,14,3.573,5.65,low,west,0.415,5,9,69.188,152.34,0.94
D09-2026-05-06,D09,2026-05-06,2026-W19,2,7,L033,AG,Store AG,22.943913,72.574113,12:56,30,21.209,43.91,medium,south,0.233,5,9,69.188,152.34,0.94
D09-2026-05-06,D09,2026-05-06,2026-W19,2,8,L004,D,Store D,23.031554,72.664233,14:05,23,18.113,38.3,high,east,0.74,5,9,69.188,152.34,0.94
D09-2026-05-06,D09,2026-05-06,2026-W19,2,9,L070,BR,Store BR,23.033811,72.669165,14:30,27,0.737,2.07,high,east,0.91,1,9,69.188,152.34,0.94
D10-2026-05-06,D10,2026-05-06,2026-W19,2,1,L034,AH,Store AH,23.034541,72.646341,08:48,38,1.216,3.75,high,east,0.674,2,6,32.13,85.26,0.851
D10-2026-05-06,D10,2026-05-06,2026-W19,2,2,L052,AZ,Store AZ,23.034712,72.622924,09:36,30,2.994,9.89,high,east,0.669,1,6,32.13,85.26,0.851
D10-2026-05-06,D10,2026-05-06,2026-W19,2,3,L069,BQ,Store BQ,22.975325,72.606437,10:33,16,8.893,26.87,medium,south,0.426,4,6,32.13,85.26,0.851
D10-2026-05-06,D10,2026-05-06,2026-W19,2,4,L045,AS,Store AS,22.968161,72.595815,10:54,15,1.888,5.43,medium,south,0.554,5,6,32.13,85.26,0.851
D10-2026-05-06,D10,2026-05-06,2026-W19,2,5,L043,AQ,Store AQ,22.994149,72.567495,11:26,15,5.653,16.88,severe,central,0.416,2,6,32.13,85.26,0.851
D10-2026-05-06,D10,2026-05-06,2026-W19,2,6,L053,BA,Store BA,23.044315,72.507837,12:04,15,11.486,22.42,low,west,0.448,2,6,32.13,85.26,0.851
D11-2026-05-06,D11,2026-05-06,2026-W19,2,1,L047,AU,Store AU,23.033228,72.504836,08:02,26,1.251,2.85,low,west,0.393,2,6,39.481,113.93,0.824
D11-2026-05-06,D11,2026-05-06,2026-W19,2,2,L039,AM,Store AM,22.990237,72.588702,09:04,29,12.759,36.02,medium,south,0.42,5,6,39.481,113.93,0.824
D11-2026-05-06,D11,2026-05-06,2026-W19,2,3,L003,C,Store C,22.973863,72.588513,09:40,33,2.228,6.35,medium,south,0.259,5,6,39.481,113.93,0.824
D11-2026-05-06,D11,2026-05-06,2026-W19,2,4,L045,AS,Store AS,22.968161,72.595815,10:17,11,1.298,3.85,medium,south,0.554,5,6,39.481,113.93,0.824
D11-2026-05-06,D11,2026-05-06,2026-W19,2,5,L006,F,Store F,22.974202,72.628706,10:42,17,4.854,14.84,high,industrial,0.32,2,6,39.481,113.93,0.824
D11-2026-05-06,D11,2026-05-06,2026-W19,2,6,L056,BD,Store BD,23.075197,72.593745,11:49,18,17.091,50.03,medium,north,0.508,2,6,39.481,113.93,0.824
D12-2026-05-06,D12,2026-05-06,2026-W19,2,1,L012,L,Store L,22.986719,72.630134,08:20,14,2.296,5.63,high,industrial,0.377,3,6,30.374,77.29,0.79
D12-2026-05-06,D12,2026-05-06,2026-W19,2,2,L021,U,Store U,22.971647,72.586101,08:49,22,6.033,14.75,medium,south,0.174,1,6,30.374,77.29,0.79
D12-2026-05-06,D12,2026-05-06,2026-W19,2,3,L067,BO,Store BO,23.021466,72.579505,09:34,26,7.929,23.14,severe,central,0.615,4,6,30.374,77.29,0.79
